id,batch,longDescription,country,tags,status
1067,W16,"Nurx is a telemedicine startup focused on increasing access to healthcare, starting with birth control and PrEP services.",United States of America,['Consumer Health Services'],Acquired
1021,W16,"Paystack is a small and vibrant family working across Lagos and San Francisco.

We enable businesses to accept payments via credit card, debit card, money transfer, and mobile money, directly from their website or mobile app.",Nigeria,['Fintech'],Acquired
1091,W16,Acquired by Pluralsight in May 2019,United States of America,"['Developer Tools', 'SaaS', 'B2B']",Acquired
979,W16,"Stilt/Onbo enables you to launch credit products without a bank sponsor.

We have built APIs to abstract complexity around licenses, regulatory compliance, underwriting, loan management system, credit reporting, and debt capital.

We are backed by fintech investors including Y Combinator, Link Ventures, Hillsven Capital, Petrushka investments (early backer of Lending Club, Zillow, Check, Pets.com), and CEOs of billion-dollar fintech companies.",United States of America,"['Fintech', 'SaaS', 'B2B', 'Lending']",Acquired
1099,W16,"Kip combines traditional in-person therapy with a private app so that you get the most out of every session.

Meet your therapist in person and start working on your personalized care plan.

Share daily thoughts, feelings, and events with your therapist on Kip's private app.

Achieve measurable results with Kip's science-backed, results-driven approach.

Not your average therapy service, Kip makes therapy more effective by combining in-person visits with digital support in-between.",United States of America,"['Mental Health Tech', 'Digital Health']",Acquired
1089,W16,"Hingeto is a technology platform that enables fashion brands & influencers to sell past and future masterpieces with zero inventory risk.

We are backed by Y Combinator (W16), Kapor Capital, Cross Culture Ventures, Precursor Ventures, Stanford University / StartX & several angels (including Andrew Iguodala)",United States of America,"['Marketplace', 'B2B', 'E-commerce']",Acquired
1088,W16,"flexEngage helps retailers personalize post-purchase communications, like receipts, to better engage their most committed customers and drive additional sales. 

Amazon is destroying traditional retailers with their data and software because most retailers can't afford to build it on their own. So instead, retailers resort to wasting billions of dollars on ineffective marketing like Facebook ads to try and compete, while ignoring their most effective marketing channel, post-purchase communications. flexReceipts provides retailers with Amazon-like software for their trillions of post-purchase communications, by turning static messages into a personalized marketing medium.  We have a powerful data network effect; creating the world’s largest database of consumers’ shopping behavior currently at 300 million transactions and 47m unique consumer profiles.  

Other important information: 
- Our consumer database will replace the need for Nielsen, IRI, and Traqline - A $130b industry.  
- We're at $2.4m ARR,
- Deployed in 11k stores nationwide by amazing brands like Under Armor, Michael Kors, Oakley, and GNC. 
- Contracts range from $25 - $500k yearly, recurring - with the majority being 3-year contracts. 
- Avg retailers you have never heard about, like Shoe Carnival and DXL, each represent $100k yearly recurring contracts for us. 
- We've run an efficient company while we found PMF.  $2m still in the bank, $85k monthly burn.  

",United States of America,"['Analytics', 'Retail']",Acquired
1084,W16,"Nova helps sellers focus their time where it will have the greatest impact, by identifying next best actions across the entire pipeline. No more dropped balls, no funnel leakage.

Understand the fundamental flow of customers and revenue over time, what role each team member plays, and what needs to happen to achieve your big hairy audacious goals.",United States of America,"['Artificial Intelligence', 'Sales']",Acquired
1074,W16,"Spinal Singularity designs connected medical devices to improve the quality of life for people with Spinal Cord Injury and Disease (SCI/D).

Our first product, the Connected Catheter, will revolutionize the way people deal with Neurogenic Bladder and Urinary Incontinence.",United States of America,['Medical Devices'],Acquired
1057,W16,"Redspread is a collaborative deployment tool for managing environments from development to production. It enables the deployment of Docker projects to a Kubernetes cluster using a single command.

Redspread was launched in 2015 and is based in San Francisco, California.",United States of America,['Developer Tools'],Acquired
1054,W16,"Landed helps employers develop programs that increase access to homeownership for their employees. We do this by unlocking the power of shared appreciation to create down payment programs tailored to the needs of each institution, improving recruitment and retention of key talent. Unlike other programs, shared appreciation is mutually beneficial to funders and buyers, creating a self-renewing pool of capital that recycles as homebuyers exit the program.",United States of America,"['Fintech', 'Proptech']",Acquired
1050,W16,"Emburse is an expense management platform that gives businesses more insight into and control over corporate expenses. Using Emburse, businesses may order virtual or physical MasterCard-network branded expense cards and assign these cards to employees or contractors for authorization of pre-approved business expenses.",United States of America,['Fintech'],Acquired
1048,W16,"Plato turns the company's engineering and product managers into better leaders. We help resolve challenging management situation as they arise, in real-time thanks to video one-on-one conversations, AMAs, and more with experienced technical leaders form Google,Netflix, Lyft, Box,  etc.

",United States of America,,Acquired
1025,W16,"Goodybag helps you find catering for your office. Easily search restaurants and have food delivered to your next meeting.

For Restaurants and Caterers:
Goodybag lists your catering menu with no startup or monthly fees. You set your own delivery fees and zones. 

For Businesses:
Goodybag is an easy, time-saving way for you to explore and order food from restaurants around town for your employees.",United States of America,['Food Tech'],Acquired
1019,W16,Leveraging Artificial Intelligence to offer personalized video experience for online video platforms. ,United States of America,"['Artificial Intelligence', 'Machine Learning', 'Video']",Acquired
1017,W16,"MineralSoft is the leading solution for mineral rights and royalty management. 

Are you looking for a better way to manage your minerals? Whether you're an investment fund, a family office, an individual, or an advisor, MineralSoft has a tailored solution for you. We combine industry-leading software with experienced, professional service to maximize the value of your assets.  

Save time, make money, and get peace of mind by managing your oil & gas interests with MineralSoft.",United States of America,"['Analytics', 'Energy']",Acquired
1014,W16,Luminist developed a non-invasive diagnostic test for the early detection and staging of liver fibrosis and non-alcoholic steatohepatitis (NASH). Luminist was acquired in 2020 by DiscernDx.,United States of America,"['Medical Devices', 'Diagnostics', 'Genomics']",Acquired
1013,W16,"LendEDU was Co-Founded by Nate Matherson and Matt Lenhard in 2014. LendEDU is a personal finance comparison website. Our goal is to create transparency in a number of markets including student lending, unsecured lending, auto lending, banking, credit cards, and some misc. insurance products. LendEDU participated in Y Combinator's W16 program in Mountain View California. 

LendEDU has been featured and mentioned on a variety of websites including The Wall Street Journal, New York Times, Washington Post, CNBC, Bloomberg, USA Today, MSN, Fox News, CBS News, NBC News, Yahoo! Finance, Forbes, Bustle, and roughly 500 other media outlets.

LendEDU is a graduate of the Iowa Startup Accelerator. LendEDU received seed funding from Built By Iowa, the Iowa Startup Accelerator Fund, and others.

We'd love to tell you about LendEDU! Email support@lendedu.com with any questions, comments, or criticism (really!).

Pronounced ""Lend E D U""​, our website is located at LendEDU.com!",United States of America,"['Fintech', 'Marketplace']",Acquired
1004,W16,"Able Health is the one platform physician organizations need to manage value-based programs. From calculating HEDIS and Medicare measures to engaging clinicians and health plans, managing value-based programs can take an army of administrators and IT staff. Able Health simplifies administration, customized to your specific programs, so you can ease today's reporting requirements and set your organization up for the future of healthcare reimbursements.",United States of America,,Acquired
1000,W16,Loop Genomics provides long-read sequencing solutions across a diverse set of research and clinical applications.  Our platform for long-read DNA sequencing transforms short-read DNA sequencers into long-read sequencing machines. ,United States of America,['Biotech'],Acquired
1270,S16,"The Athletic is a direct-to-consumer digital sports media company committed to helping subscribers experience storytelling in a whole new way. Founded in 2016 and headquartered in San Francisco, The Athletic has over 600 full-time employees and covers more than 250 professional sports and collegiate teams in the US, Canada and the UK. The Athletic’s newsroom has produced thousands of in-depth articles along with more than 120 podcasts and premium video content. The Athletic is a remote-friendly company as we have offices in San Francisco, Los Angeles, London, and Melbourne.",United States of America,['Media'],Acquired
1352,S16,"We're building a mobile and wearable digital wallet that makes interacting with payments, identity, and authentication seamless, fun, and empowering.

Acquired by OURA in 2023",United States of America,"['Hard Tech', 'Hardware', 'Consumer', 'Identity']",Acquired
1265,S16,"Bulldozair is a technology company backed by Y Combinator (US), Station F (EU) and Kima Ventures (EU).

We provide a collaborative web and mobile platform that helps companies that own real estate or industrial assets to deliver their construction projects on time and on budget.

Bulldozair digitally integrates all the construction process, compliance and checklists and deliver them to contractors and engineering teams. 
Users follow their project progress on Dashboard and are alerted anytime there is a potential delay or technical risk and can collaborate online with those companies to solve problems.

With their mobile application, construction teams collect data on the field (forms, measurements, pictures, plans...) that are uploaded  directly on a collaborative platform.
All that communication between stakeholders is archived for traceability. 
All the legal and contractual reporting that took weeks is now done automatically.

Bulldozair is now deployed across the biggest names of the corporate world in infrastructure construction  but also in  manufacturing, energy and retail.",France,"['SaaS', 'Construction', 'Enterprise']",Acquired
1239,S16,"Burrow is the clever, direct-to-consumer furniture company reinventing the way people furnish their home. In 2018, Burrow was named one of the 10 most innovative retail brands in the world by Fast Company, and the Burrow Sofa was named one of the 50 best inventions of the year by TIME. Burrow products ship within a week, assemble and disassemble easily, and are sustainably made to be more comfortable, functional, and durable than the rest of the industry.",United States of America,"['Consumer', 'E-commerce', 'Furniture', 'Retail']",Acquired
1187,S16,"WorkRamp is the All-in-One Learning Platform that your executives, employees, and customers will love. WorkRamp advances learning as a growth engine for your business with a flexible platform that empowers teams to develop top talent, exceed revenue targets, and inspire customers to become advocates. With a flexible, All-in-One Learning Platform, WorkRamp redefines the LMS for the modern workplace to help executives recognize learning as a growth engine and one of the most strategic investments an organization can make. See why top learning teams at Box, Outreach, and Reddit trust WorkRamp to drive business outcomes and organizational scale.",United States of America,"['SaaS', 'Customer Success', 'Sales Enablement']",Acquired
1436,S16,"RunKit is the best tool for prototyping server-side JavaScript.

RunKit notebooks remove the friction of trying new ideas. With one click, you'll have a sandboxed JavaScript environment where you can instantly switch node versions, use every npm module without having to wait to install it, and even visualize your results.",United States of America,,Acquired
1431,S16,Starcity was one of the largest co-living brands. Exit to Common in 2021. ,United States of America,"['Real Estate', 'Housing', 'Proptech']",Acquired
1341,S16,"Innov8 Coworking is a Y- Combinator backed workspaces and community startup based in India. We provide Premium workspaces (Managed Private Offices and Coworking Spaces).
Innov8 Coworking is the first of its kind Thought space in India. We encourage community engagement of like-minded individuals from any space, whether they are founders, investors, freelancers, creators or just want to work in a highly productive zone. Innov8 boasts of the most premium work culture, ergonomically and innovatively
We currently have centres across India - Delhi, Noida, Gurgaon, Mumbai, Bangalore and Chandigarh.",India,['India'],Acquired
1289,S16,"Polymail is an email platform for sales communication. Our platform - which includes email tracking, Salesforce sync, and calendar scheduling - empowers sales teams to increase conversion and shorten sales cycles while providing executives with transparency into sales activity.

Backed by Y Combinator and based in Los Angeles, Polymail has helped thousands of customers transform their sales communication processes.  For more information visit http://polymail.io",United States of America,"['Productivity', 'Email']",Acquired
1288,S16,"Saleswhale is an AI Sales Assistant that scales lead qualification via two-way email conversation. 

We look after the grunt work in Sales (ahem, admin) and bring only qualified leads and meetings to your Sales teams.

On top of automating data entry into your CRM, Saleswhale also conducts lead enrichment on your prospects (e.g. capturing their most up-to-date contact details), capture referrals and rejection reasons, as well as manage lead assignment.

Happy customers we support include Randstad, General Assembly and Verlocal - to name a few.

Interested to find out more about our AI Sales Assistant? Request a customised demo for your business on our website and we'll get back to you shortly!",Singapore,"['Artificial Intelligence', 'Sales', 'Automation']",Acquired
1285,S16,"CrowdAI equips enterprises of all sizes with the power of deep learning and the approachability and speed of no-code software.  Our easy-to-master platform allows users of all technical abilities, from business operators to data scientists, to power real-time decisions from their visual world.

Recognizing data as the new code, CrowdAI is the only vision AI platform to truly provide organizations with the infrastructure for the entire AI-lifecycle, empowering you to label data systematically, train models efficiently, scale models iteratively, and power decisions continuously.",United States of America,"['Machine Learning', 'Computer Vision']",Acquired
1247,S16,"NeoWize changes the way we look at machine learning and deep learning. 
Current deep learning algorithms focus on making the most out of the data available. 
NeoWize utilizes neural networks and adaptive input to create more data and better data, thus increasing our predictive power with small data-sets.
We use this technology to help e-commerce sites learn what each individual buyer is looking for and create a better user experience from the first visit.",Israel,"['Machine Learning', 'E-Commerce', 'Personalization']",Acquired
1245,S16,"Vidcode is computer science courses for tweens and teens. With over three hundred self-guided coding tutorials teens can build their web development skills with Vidcode course tracks. The curricular approach enables students to create video filters, simulations, augmented reality, and other creative projects  -- all while learning the fundamentals of computer programming.

Founded by female developers and artists, the company was originally built with girls in mind and pays special attention to increasing participation from young women and underrepresented minorities. ",United States of America,['Education'],Acquired
1244,S16,"Symple is building a logistics platform for field service & delivery teams. Our platform is re-shaping the $30Bn field service management market by powering real-time collaboration and communication across massively distributed service teams. 

Symple's mission is to modernize the way over 400M mobile-service workers complete their daily tasks, share information and interact with their customers -- which means touching, in some capacity, every businesses on the planet.",United States of America,"['Delivery', 'Logistics']",Acquired
1241,S16,"Revlo helps eSports streamers better connect, engage, and monetize their fan base. 

Today, thousands of gamers are becoming online celebrities as they stream their video games to over 100 million fans all over the world. Yet, the only method for popular streamers to interact with their fans while streaming is in a cluttered IRC chat room. Revlo allows streamers to reward their loyal fans with recognition, merchandise, and interaction opportunities. Naturally, fans engage more, driving up repeat viewership and conversion into paid subscription on a streamer's channel.",United States of America,['Creator Economy'],Acquired
1237,S16,"We're a Top YCombinator S16 and YCG F19 company empowering people to live healthy and blissful lives. We create healthy and happy employees through nutrition and wellness services. We have built a sophisticated tech stack utilizing AI and IoT to enable a flexible supply chain, being completely asset lite, and full wellbeing analytics. We work with some of world’s top companies such as Apple, Google, Amazon, Kaiser, Stanford, Stripe, Nike, Lyft, and many more.",United States of America,"['Artificial Intelligence', 'IoT']",Acquired
1234,S16,"Fabric is a personal location-based journal that catalogs experiences and interactions. With Fabric, users can automatically preserve a record of places, paths, activities, add friends, and browse photos.",United States of America,['Privacy'],Acquired
1230,S16,"Techmate offers simple, on-demand tech support for small businesses and startups. With fast appointment booking, transparent pricing, and friendly, trusted technicians, we aim to take the frustration out of tech support. Get onsite or virtual tech support in as little as 2 hours.",United States of America,"['IoT', 'Customer Support', 'Home Automation']",Acquired
1222,S16,"The best way for businesses to ship software. Opsolutely empowers engineering teams to be more productive, inclusive, and collaborative by making the most challenging and chaotic part of their software creation process safe, easy-to-use, and friendly for every member of the team.",United States of America,['DevOps'],Acquired
1221,S16,"The future for autonomous industrial drones is in sight - Enabling safer drone operation through intelligent collision avoidance. We are a Y Combinator and Silicon Valley investor company with a team from NASA, Boeing and PhDs in computer vision. 
Read more at: https://tinyurl.com/y7tm4zr8
 
Website: www.IrisOnBoard.com",United States of America,"['Drones', 'Computer Vision', 'AI']",Acquired
1211,S16,SimpleCitizen is here to make applying for citizenship in the United States as simple as filling out an online application for a job. Taking 20 minutes to answer just 20 questions can save you thousands in lawyer fees. SimpleCitizen is here to help you make the most important decision in your life SIMPLE.,United States of America,"['Civic Tech', 'GovTech']",Acquired
1182,S16,"Every day, incredible government workers serve the public without the resources—and appreciation—their important work deserves. These hard-working teams have to deal with communications arriving from too many channels, maze-like processes for fulfilling constituent requests, and a dangerous lack of visibility into constituent opinions on major issues and the work teams perform.   

Software can help! But the vendor community has responded with hard-to-use, hard-to-implement, and hard-to-purchase private sector software rather than building something from the ground up. These outdated solutions fail to address government workers’ unique challenges. 

Seneca Systems was founded to address those challenges and strengthen the vital bond between government and people. Our Constituent Services Platform, Romulus, centralizes constituent communications, organizes service requests, and provides insights into constituent preferences and work performed. Built for governments by people who love government workers, Romulus enables government workers to get more done in less time, with less overhead, and to more constituent applause.",United States of America,['GovTech'],Acquired
1573,W17,"Humi is building important infrastructure for Canada's economy. Software that helps SMBs employ Canadians. 

Payroll, HR, and Benefits all together in a single simple to use platform.

Serving thousands of Canadian companies, Humi’s clients include innovators such as Ada, Hubdoc, LiveCA, AudioBooks.com, Inkbox, and others. 

www.Humi.ca",Canada,"['Fintech', 'Payroll']",Acquired
1482,W17,"Sandbox Banking provides a low-code platform to quickly build and run banking integrations.  Our software is literally a web application named Glyue, and it's typically used by banks, credit unions, and fintechs to connect banking systems.  Glyue integrations are often web service APIs, batch ETL jobs, file/document transfer jobs, or event-driven pub/sub services (e.g. web hooks, Kafka streaming data pipelines).",United States of America,"['Banking as a Service', 'Fintech', 'B2B']",Acquired
1450,W17,We build pre-employment assessments that accurately simulate the work your applicants will actually be doing on-the-job.,United States of America,"['SaaS', 'B2B', 'Recruiting']",Acquired
1563,W17,"ScopeAI automates the process of communicating user insights to product and operation teams. The product leverages natural language processing (a form of AI) to extract insights from customer conversations. It integrates with existing support channels such as Zendesk, Intercom, Desk.com (salesforce) to automatically tag and analyze conversations for trends in customer feedback.",United States of America,"['Artificial Intelligence', 'NLP']",Acquired
1559,W17,"Peer5's P2P CDN improves content delivery for live and on demand video streams. As video streaming continues to become more mainstream and the streams themselves become HD and 4K, traditional CDNs struggle to deliver high quality viewing experiences. Many publishers try to keep up with peak demand by paying for more servers, many of which are almost never used and struggle with video playback. Not only is this expensive, but it's also inefficient, which is why at Peer5, we've created a P2P CDN to boost your video streaming capabilities. 

Our CDN works with your servers to ensure that as your viewership increases, your network gets stronger by offloading bandwidth to our peer network. On average, this has been shown to increase server capacity by 20x, offload 70% of bandwidth, increase viewing time by 30% and decrease instances of rebuffering by 40%.

Our video streaming CDN uses emerging technologies, including HTML5 and WebRTC. They require no installation by end users and offer easy integration for content providers. We support many different streaming protocols, players and media servers.",United States of America,['Video'],Acquired
1549,W17,"KidPass is a new way for parents to discover and book amazing children's activities. Get access to exclusive events, classes, camps, museums, and more. Unlock a new world of experiences.",United States of America,['Education'],Acquired
1539,W17,"""Computers are incredibly fast, accurate and stupid; humans are incredibly slow, inaccurate and brilliant; together they are powerful beyond imagination.""​

Playment is a fully managed data labeling platform generating training data for computer vision models at scale. We empower companies in the Autonomous Vehicle, Drones, Mapping, and similar spaces with high precision annotation services - No matter how complex. We’re helping companies and research institutions like Drive AI, Starsky Robotics, CYNGN, and UIUC focus on their core areas of development.

Our platform is powered by a trained workforce of 300,000+ users and managed by our human intelligence experts who build your tasks and deliver results with assured quality.

Support Annotation types: Bounding Boxes, Cuboids, Polygons, and Polylines, Point annotations, Segmentation(coming soon) for both image and video data types. Interested to hear more? please check out https://playment.io

Use Cases we worked on: Autonomous vehicles, drones, satellite imagery, precision agriculture, Retail / eCommerce, sports analytics",India,['Crowdsourcing'],Acquired
1536,W17,"Terark built a new storage engine for Database and Data Systems. Our technology enables direct search on highly compressed data, with 200X faster read performance and more than 10X storage savings (better than Google's LevelDB, Facebook's RocksDB), getting larger scalability with lower cost for big data applications. Alibaba is our paying customer, and we are a YCombinator company.",China,"['Big Data', 'Cloud Computing']",Acquired
1529,W17,"We are a group of expats in Hong Kong that want easy and affordable access to buy the products we love from back home. Snacks, foods, health products, and other daily essentials that we miss are either not found in Hong Kong, or are too expensive to buy. We were faced with bad alternatives such as overpriced grocery stores, or expensive package forwarding companies.

We believe that with the help of technology, anyone should be able to buy anything from around the world at an affordable price. We are on a mission to make international commerce seamless.",Hong Kong,"['E-Commerce', 'International']",Acquired
1526,W17,"Bulletin is a small business community that allows independent brands and retailers to connect, transact, and grow together.",United States of America,"['Marketplace', 'B2B']",Acquired
1525,W17,"Breaker is a podcast listening and discovery application.

Most podcasts are free, but serious publishers are spending big budgets to make high quality audio content like Serial, which hit 100 million downloads and made podcasts mainstream. 67 million Americans are already listening to podcasts a month. Breaker wants to sign exclusive deals to distribute the best premium podcasts and charge users $6 per month. First, its goal is to build a huge listener audience by making the best podcast consumption app. It launched today, and will offer podcasters ways to connect and get feedback from their community, and analytics about what content performs best. It has a stunning 67% retention rate after a month for beta users. If it can convince people to pay for what’s often free, it could become the preferred place for podcasters to talk.",United States of America,"['Social Media', 'Media', 'Podcasts']",Acquired
1516,W17,"Tetra uses AI to take notes on phone calls, to help you focus, remember the details, and keep your team in sync.",United States of America,['Artificial Intelligence'],Acquired
1514,W17,"WaystoCap takes the pain out of working internationally for businesses all over the African continent, improving their ability to trade. They help them find partners internationally, and regionally; sourcing the most competitive prices; offering better payment terms; and supporting the entire trade.

WaystoCap is a technology driven trading platform focused on Africa. We are backed by some of the best early stage US and international investors including Battery Ventures (investors in Google), 4DX Ventures (investors in Flutterwave) and Y Combinator (Airbnb and Dropbox).",Morocco,"['Marketplace', 'E-Commerce']",Acquired
1511,W17,"Supr Daily is a daily grocery delivery service in India. We use daily milk subscriptions as a railroad to reduce the last-mile delivery costs by 10x. We leverage this as a 'Trojan Cow' to deliver all groceries to your doorstep by 7 am, daily.

At it's peak, we scaled the company to $100M annual revenue run rate with a presence in 6 cities serving 200k+ orders daily. We were part of the Winter 17 batch of Y Combinator and were later acquired by Swiggy.",India,"['Grocery', 'Consumer', 'Delivery', 'E-commerce']",Acquired
1505,W17,"Hivy is a task management tool for office operations teams and helpdesk system for employees. The platform enables office managers to collect employee requests, manage projects, assign tasks and notify employees when their requests have been completed.

Hivy was acquired by Managed by Q in 2017. ",United States of America,"['SaaS', 'B2B']",Acquired
1489,W17,"Penny is a personal finance app that helps you track your income and spending.

Penny accesses your statement history—with your permission—and uses that information to help you manage your finances. Whenever you open the app, she’ll chat with you about your finances: letting you know how you’re doing this month, forecasting where you’ll be next month, giving you a heads up about upcoming bills, or even helping you cancel services you don’t use.

Penny makes finances less intimidating and stressful. Many apps have lots of useful features, but they’re often hard to use and time-consuming. Penny automatically organizes your finances, explains them simply and clearly, and tells you what you need to know, when you need to know it.",United States of America,"['Artificial Intelligence', 'Fintech', 'Finance']",Acquired
1486,W17,"Your software is your competitive advantage, and your customer experience is everything. Armory Continuous Deployment solutions empower you and your teams to confidently deploy every application, every time; safely and securely, so you can accelerate your time-to-market, increase stability, and decrease customer-impacting issues.",United States of America,"['Developer Tools', 'DevSecOps']",Acquired
1479,W17,,United States of America,"['Augmented Reality', 'Music']",Acquired
1478,W17,"Fiix offers auto repair services for its clients.

The company offers on-demand auto repair services in terms of battery, brakes, diagnostics, inspections, doors, windows, engines, exhaust systems, filters, fluids, fuel systems, heating, lights, sensors, suspension, steering, tires, and transmission. The company offers auto repair services at its clients' homes or offices.

Fiix was founded in 2015 by Zain Manji and Arif Bhanji and is based in Ontario.",Canada,['Automotive'],Acquired
1466,W17,"Scaphold is the world's most powerful GraphQL as a service platform. The platform will provide a number of services including push notifications, analytics, file storage, custom code, multiple environments, and more to allow developers to build mobile, web, and IOT applications. Our innovative use of GraphQL is the big game changer here. We’re convinced that it’s the future of APIs and we want to make it readily accessible to everyone else.",United States of America,['API'],Acquired
1459,W17,"Soomgo is a local services marketplace that connects providers with new customers across 1,000+ services such as moving, piano lessons, wedding planning, and more.",South Korea,['Marketplace'],Acquired
1457,W17,"Volansi builds and operates high-payload long-range unmanned aerial vehicles to service B2B customers with a point-to-point delivery solution that saves them millions of dollars in down-time costs.

We service customers around the world with a focus on defense, commercial, and medical supply deliveries. Our aerial vehicles can transport loads up to 200 lbs up to 1,000 mi. 

Volansi was founded by Hannan Parvizian and Wesley Zheng in 2015, and is based in San Francisco.",United States of America,"['Autonomous Delivery', 'Drones']",Acquired
1456,W17,"Shipamax's core technology can 'understand' any logistics document - outputting a business-ready, machine-readable format. 

Why does this matter? When customers order online - it feels smooth & simple. But in the background it's chaos. When goods are physically moved around the world, there can be up to 20 companies involved in the transaction. Currently, this is a complex, messy process, with different systems and teams creating a mountain of manual work to get the job done.

Customers value our technology as we to help make these behind-the-sceens processes simple.

We're making one of the largest segments of the global economy – logistics – more scalable and adaptable to today's on-demand world.",United Kingdom,"['Robotic Process Automation', 'Logistics', 'NLP']",Acquired
1454,W17,"Arthena is a financial product that gives you access to the alternative asset class with the highest barrier to entry and strongest historical returns. We invest in the most liquid segment of the art market, with the lowest volatility, yielding tremendous growth uncorrelated to traditional investments. Arthena’s automated and data driven investment strategy regulates art investment by building traditional fund structures. HNWI’s can now securely and confidently diversify their portfolios into alternative assets focusing on the luxury market.

Arthena has designed and built a statistically rigorous model that estimates the value of artwork over time. Since the data we obtain derives from auction records and repeat sales, our model relies on a set of features about each result. These features include include the artist’s name, medium, date of creation, origin of location and size of work. After identifying groups of work that are similar to each other, we calculate the expected ROI and estimated volatility based on the distribution of gains. Using historical auction results to simulate the performance of our funds, we leverage Monte Carlo analysis to determine annualized returns and sharpe ratios. Based on this analysis, Arthena can validate the financial viability of our product and establish statistically rigorous bounds for these estimates.",United States of America,['Investing'],Acquired
1452,W17,,,"['Autonomous Trucking', 'Self-Driving Vehicles']",Acquired
1446,W17,"Scribe is an AI-Powered Sales Assistant for your inside sales team, that you can hire in <10 minutes. 

Scribe magically finds the best prospects, writes highly personalized emails, handles objections and schedules demos with pre-qualified leads. To put it into perspective, our customers have been able to get 3X the number of qualified meetings for 50% of the cost, and your SDRs can now focus on only the warmest leads. 

Scribe is backed by Y Combinator and other elite Silicon Valley investors and is fundamentally transforming sales.",India,"['Artificial Intelligence', 'SaaS', 'B2B']",Acquired
1441,W17,"Clear Genetics is developing innovative, patient-centric software to thoughtfully integrate genetics into routine patient care. Our HIPAA-compliant platform offers an automated and comprehensive solution to deliver genetic services at scale. Clear Genetics serves leading health systems, clinics and commercial labs across the nation. ",United States of America,"['Healthcare', 'Chatbots']",Acquired
1688,S17,"We're a women’s health company making personalized reproductive health information more accessible, earlier in life. We make the same laboratory tests that were previously confined to fertility clinics more accessible for women at home. By arming women with powerful information about their reproductive health, Modern Fertility is closing the fertility information gap and enabling women to own the decisions impacting their bodies and futures. We've raised $22 million from Forerunner Ventures, Maveron, Union Square Ventures, First Round Capital, #Angels and Y Combinator.
",United States of America,"['Fertility Tech', 'Consumer Health Services', ""Women's Health""]",Acquired
1635,S17,"Our API-connected healthcare infrastructure empowers our partners to deliver world-class patient experiences. We power prescribing, lab testing and pharmacy fulfillment. ",United States of America,['Consumer Health Services'],Acquired
1598,S17,"Ribbon Health is a health care data platform that provides the critical infrastructure that health insurers, medical providers, and digital health solutions need to enable accurate provider directories, reliable referral management, and efficient care navigation. 

We offer a seamless API layer that integrates into each health care organization's existing workflow to build connectivity across the industry and continuously improve the accuracy of its data with its spread and use. 

Ribbon is the only solution to offer all of these capabilities in one platform, and delivers the most comprehensive data on doctors, insurance plans, and the cost and quality of care culled from thousands of sources. 

By providing this infrastructure, Ribbon delivers on its mission of making it easy for every health care decision to be high-quality, cost effective, and convenient. ",United States of America,"['Health Tech', 'Digital Health', 'Healthcare', 'API']",Acquired
1715,S17,"Code Review as a Service

PullRequest is passionate about code quality. From static analysis to an on-demand network of code review experts, we help development teams ship code faster, with improved quality and lower costs.",United States of America,['Developer Tools'],Acquired
1714,S17,Dharma is the only Ethereum wallet capable of seamlessly moving money between any US bank account and decentralized exchanges like Uniswap. The net result is a product that looks & feels like Coinbase on steroids — Download an App. Plug in your bank. Invest in the exponentially growing universe of tokens & yield opportunities in DeFi with a tap.,United States of America,"['Fintech', 'Crypto / Web3']",Acquired
1697,S17,"VIDA is the story of the rich, beautiful, interconnected world in which we live. It is the story of contemporary life and of mindful, global citizenship.

VIDA is a collaboration amongst global citizens - from a designer in Milan, to a producer in Karachi, and a consumer in San Francisco – we are a global partnership of co-creators.

VIDA presents an alternative to the homogeneous, disposable products that increasingly dominate retail. We produce only that which is purchased, bringing into the world only items that are wanted.

We are using innovations in design and technology to make quality accessible again. We produce with the highest ethical standards, respecting the makers of the products we bring into our lives.

We believe beautiful products should create beauty every step of the way.",United States of America,"['Marketplace', 'Manufacturing']",Acquired
1695,S17,"Every year $1.2 trillion in residential home sales are exchanged, however buying and selling a house is still a huge, painful process. Maybe that’s because Real Estate is the least digital industry, behind only agriculture 🐮 . 

Disclosures.io is on a mission to make the real estate process more transparent and efficient for everyone involved. Our product helps sellers get their home to market faster and enables buyers to make more informed offers. 

We believe in lean, pragmatic product development, entrepreneurship and building a business that we are proud to be a part of. We love talking to like-minded makers, drop us a line!",United States of America,"['Documents', 'SaaS', 'B2B']",Acquired
1691,S17,"Developer-oriented security platform, helping small and large companies protect their software from malicious activityDeveloper-oriented security platform, helping small and large companies protect their software from malicious activity",United States of America,['Security'],Acquired
1689,S17,Lyrebird offers a new generation of speech synthesis technologies for developers. It is the result of several months of research conducted at the MILA lab at University of Montréal.,Canada,['Artificial Intelligence'],Acquired
